Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
fire,73.8270639160949,23.615653135750584,46.37646625438515,9.425271098692333,7.232026881549772,-1.4158676413422429,2408.1737487197624,11.889067606726728,1.0867339744339393,1.6822564207193944,61,40,55,17,76,65,37,74,33,32,77,1287.830762679673,12.885900014208554,495.23521592029374,181.76967425919364,-1.529160678167834,1778.8365004140323,06-02-2023 04:07:24,259.8755571656079,2.232818545998692,-4.665575644082745,16.288432391925994,8.88604406938828,38.96241763827028,51,49,5.221101264892698,1.6478817878939107,29,24.15798528878367,8.357066378005298,2717.4840564956326,13,88,20,35,57,14.283506076531028,14.978446319760913,18,165.51835468696402,1779.557042694525,42.67199310845094,108.39346079550471,28.30703044161164,2,50,31,1.8761834049502852,89,77,92,27,5,33,-4.259848224375395,27-08-2023 02:33:55,04-07-2023 12:25:29,233.93834452080287,b4a10cf3-3ee6-41a9-8415-bd403247fc98,2021.3141171662312,284.59355933972614,82.28879501751132
certainly,68.23087642495993,24.355043001349312,62.715507096739714,9.412254689189634,6.9169626508977515,-1.427550168088991,1324.76620290547,12.639138925559758,0.9450749807562362,1.207665593848133,14,47,83,71,80,43,18,8,85,34,84,1337.3391194558633,13.064065594677482,498.84344907849123,165.3763410670018,-0.25993008213705227,982.880464943288,01-05-2023 13:49:12,261.80840704782497,5.821063314131022,-4.665575644082745,14.537670524868114,9.622872130858656,54.28114053247567,66,96,12.843109542459324,1.6421203176756505,18,21.13215473279214,8.348739824587438,2133.5504703791744,31,8,21,29,76,11.017666594351823,12.056760353069626,28,153.7532601592828,1848.2017472061075,43.012143926323255,74.54976278266898,28.60149836946571,44,90,89,2.14510892483107,16,94,87,91,10,3,-2.2377960208433745,27-06-2023 02:06:20,11-05-2023 00:47:05,216.74826936820517,2c709453-202a-44b0-a347-e1e112ae23c9,1111.3402461555763,194.20321586650437,114.34747523808578
stay,67.8650114969023,36.296695762183575,76.97700102403991,9.425271098692333,7.036987119717569,-1.427550168088991,5790.926843078124,24.753304472191836,1.0159044775950878,1.360212645342467,6,99,86,61,33,90,81,48,33,69,23,4606.871702206979,20.511386858278662,499.52179691223233,170.28192183284708,-1.085546100914357,4264.071860241774,22-04-2023 09:00:49,262.17178282568176,3.8830273698456463,-4.665575644082745,19.65864898601241,21.523150000359664,67.65205230370924,44,12,8.726409884522269,1.6421203176756505,63,29.98270910906736,8.357066378005298,6188.78094026447,4,71,18,7,69,20.570247079726002,20.46704210004526,36,152.98408731262958,6381.499005455585,61.699179483183045,192.61805634993726,40.91025775376566,31,39,32,2.0554670848708083,21,78,28,70,40,14,-3.325683756076976,01-09-2023 23:29:55,27-07-2023 09:50:47,222.35593011386112,baf538a1-0463-41fb-be45-8fff98e47be4,4862.550492008859,503.3926899620741,142.32981996041502
style,59.8778194055034,19.13879942897472,34.61091410697665,9.412254689189634,7.242028920618091,-1.4392326948357395,554.8901041333801,7.347539895436331,1.0867339744339393,1.5805583863898383,48,78,63,73,17,97,72,36,5,49,57,394.4597109189484,8.182328689828863,499.8826202280521,160.28447242397252,-1.529160678167834,417.2691862053844,02-02-2023 17:42:58,262.36506781390347,2.232818545998692,-4.665575644082745,12.555557982520444,4.42470156021148,27.93158450782923,11,88,5.221101264892698,1.6363588474573905,68,17.706482281901735,8.348739824587438,550.7255482040646,84,51,45,5,31,7.320269752027505,8.748994455065564,6,136.19228573076416,540.8733969305238,30.96513579334576,44.17609410018365,20.533077146264304,10,87,92,1.995705858230634,88,88,99,44,59,10,-4.058825490690925,01-04-2023 23:39:06,24-05-2023 14:31:52,212.53303002666243,aeb3c320-6361-4553-9526-5868aa7dc4d9,464.70718872041556,113.08068771634713,59.20371447015725
point,61.73806220872599,19.878189294573453,41.24752230784472,9.412254689189634,6.9819759048418195,-1.4392326948357395,308.63368832415256,8.09761121426936,1.0017385782273174,1.3263133005659484,31,75,44,73,54,97,26,80,5,16,96,454.8199348496931,8.654467478071522,501.4558098850262,161.48499429915827,-0.7774804222661089,236.34993638658548,19-03-2023 13:23:59,263.2077903625501,4.2028352814438925,-4.665575644082745,12.136625678617307,5.161529621681856,34.153758928433625,29,54,9.405733260419474,1.6363588474573905,33,16.98244425600376,8.348739824587438,533.1512445108148,16,5,97,50,56,6.538801018791768,7.006417467788975,2,140.10315048628252,624.5645150726544,32.14149070515415,38.9437699998597,21.31341715507758,80,57,21,2.2795716847714624,87,86,95,48,3,6,-3.160135622454472,07-06-2023 20:06:17,23-04-2023 18:08:39,213.49506663314068,dfe9b47d-66a2-48a9-b975-091ef8053d8c,257.87190792429766,79.82730003201824,72.22534175621841
us,66.70042735970479,28.092506842526447,60.767806863876245,9.425271098692333,7.006981002512615,-1.4158676413422429,2323.1655955802366,16.430595318017126,0.9875726788595471,1.3432629729542076,93,16,92,70,25,69,48,99,66,18,12,2141.9726360836266,15.549475442219025,504.6599209295056,163.85499006999913,-0.925351948017268,1716.3828532920056,08-03-2023 09:18:54,264.9241610579588,4.030139009180839,-4.665575644082745,16.16963069380421,13.347386578565075,52.45506760468959,34,54,9.038898637434983,1.6478817878939107,71,23.952661072484243,8.357066378005298,3114.925840682146,6,55,83,27,11,14.061895540240299,14.78018905773543,95,150.53573430778988,2963.8483488237002,49.36162585993962,105.94916340557235,32.709325963029926,47,80,42,2.115228311510983,51,36,7,37,37,72,-3.2547345559530454,14-05-2023 20:44:34,08-07-2023 08:10:56,213.5077250095417,dac0e173-ce8b-4369-b8a9-b16850ed7ab2,1949.9142100133784,278.06528691090085,110.52591070848088
participant,48.31957949517586,57.941574430464165,132.6884413885009,9.425271098692333,7.011982022046774,-1.4158676413422429,28465.543259572627,46.710871709810796,0.9804897291756619,1.2839391195953,81,75,99,51,28,24,34,73,18,55,17,23415.606017580667,36.332490403919444,508.9465019214442,169.7851541603564,-0.9623198294550577,20922.6209523361,16-05-2023 18:46:53,267.2203867180327,4.618585566521615,-4.665575644082745,28.775116136620937,43.093034484773284,119.8845012714568,43,76,10.288853649085837,1.6478817878939107,76,45.73864107562324,8.357066378005298,31735.080478460135,68,60,41,56,75,37.57593981193059,35.64937453410177,92,111.89292382874855,32460.328790745723,101.32674976530664,545.2243229105586,67.05900974720672,86,91,4,2.070407391530852,43,49,55,5,44,62,-2.923638288708036,24-07-2023 12:42:14,21-04-2023 15:12:45,220.45717365370675,859f6ea3-1e3f-4f58-84f7-3a84931fec69,23907.37674775659,1438.2617026211974,251.64071944981748
own,67.57128894902505,23.615653135750584,50.632551948420115,9.425271098692333,7.086997315059159,-1.4041851145954947,2115.885103961448,11.889067606726728,1.065485125382284,1.5297093692250603,94,0,40,49,42,82,36,36,66,12,38,1388.1038851917892,13.251139454169856,510.18773412786425,182.64936701256252,-1.2703855081033057,1564.0983699720061,21-11-2023 13:20:13,267.8852870775154,2.635776514612483,-4.665575644082745,16.0570817166362,8.88604406938828,42.95272514713614,66,54,6.077048718523175,1.653643258112171,62,23.75814339388479,8.357066378005298,2610.8568911003226,69,35,98,36,82,13.851948716385921,14.289763199040824,15,152.36658235123198,1918.5884974530518,43.64992670983382,103.51577805755933,28.910689693712477,97,92,19,1.9658252449105469,59,84,63,88,83,98,-3.9405768238177075,15-05-2023 14:15:03,18-03-2023 19:21:19,234.11556179041727,2b43afa6-d055-4dab-9170-d798538907f4,1775.8155228922972,261.846610095538,90.63962121183314
around,55.162799558000195,19.878189294573453,36.68124731746484,9.438287508195032,7.237027901083931,-1.4041851145954947,720.5962766157007,8.09761121426936,1.0867339744339393,1.5805583863898383,14,11,92,30,14,40,12,41,94,1,58,487.2060671978572,8.894991011704574,516.1341023725736,182.05945540147988,-1.529160678167834,539.0099185933307,19-07-2023 20:17:05,271.07062368340905,2.232818545998692,-4.665575644082745,13.087039263591585,5.161529621681856,29.872632397735163,73,90,5.221101264892698,1.653643258112171,62,18.625037986399164,8.365392931423159,750.2704636655108,22,49,54,93,84,8.311685309117621,9.635934837811133,81,126.27970608727587,669.4687823534839,32.63045750584559,51.51989831190005,21.71094885768057,82,8,36,1.9807655515705904,97,35,23,55,1,71,-4.058825490690925,03-06-2023 08:16:43,10-03-2023 10:29:49,232.54592311668964,a8edfd7e-9f39-4076-a8be-f002f4474eec,603.886842588124,132.69464907616597,63.26589602570023
authority,67.07144531491815,23.615653135750584,33.031112806987394,9.425271098692333,7.1320064908665906,-1.4158676413422429,55.776610471931306,11.889067606726728,1.0867339744339393,1.1907159214598737,70,62,10,19,31,34,82,83,20,63,63,392.2507686548549,8.16451213178197,517.9382189516724,181.37639985180522,-1.4182570338544647,50.581323268147756,17-04-2023 21:10:59,272.0370486245176,6.172852016889094,-4.665575644082745,9.485471994215377,8.88604406938828,26.45043646640275,4,14,13.590365255946248,1.6478817878939107,78,12.40047227121659,8.357066378005298,33.093028136994405,34,90,64,86,93,1.5933869457775387,3.6256094206176304,22,151.31574057481845,537.8106374516075,31.050173497813834,14.271643220229977,20.503630353478897,33,74,26,2.6680196579325957,46,29,44,98,73,6,-2.0367732871589044,09-06-2023 01:08:38,17-06-2023 07:38:24,233.36871758275655,8cfe1017-d9d2-465c-86c0-a74740a36cdd,45.49261000027454,33.21135471993759,56.10400101836661
data,72.19355430772492,23.615653135750584,46.24661957219426,9.425271098692333,7.237027901083931,-1.4158676413422429,2459.759892932637,11.889067606726728,1.0867339744339393,1.6992060931076536,31,79,4,27,72,15,16,36,43,56,55,1287.830762679673,12.885900014208554,521.4598545140732,185.65067170052694,-1.529160678167834,1816.7357221718432,16-07-2023 20:50:29,273.92351010956145,2.232818545998692,-4.665575644082745,16.357212322417553,8.88604406938828,38.84067944308454,9,24,5.221101264892698,1.6478817878939107,70,24.27685720348334,8.357066378005298,2871.7441479176264,46,57,14,69,72,14.411806913330926,15.093226839880927,31,162.08416042796313,1779.557042694525,42.82080909127008,109.85567441269639,28.30703044161164,86,8,11,1.8612430982902417,29,67,95,84,70,92,-4.283497957750038,16-04-2023 14:41:48,03-08-2023 22:05:36,238.8497945644022,6bbffdb9-7a2b-410f-970c-a6519f681673,2064.6422659512955,288.49886516768413,82.03402404887099
art,54.44137575619643,30.33093369591438,71.35031146243436,9.425271098692333,6.941967748568547,-1.427550168088991,921.0298128316825,18.701359173662325,0.7892500877107628,1.105967559518577,91,69,21,20,5,53,6,84,35,77,67,2183.4458192801117,15.656374790500378,521.6619155709323,168.25345383684353,-0.4940599979097209,686.2640922219135,26-05-2023 18:50:55,274.0317497029656,8.750503784370963,-4.665575644082745,13.812354894229848,15.578057833153476,62.376730512327256,70,75,19.06571166567771,1.6421203176756505,37,19.878596359595655,8.357066378005298,2479.246503940252,36,75,73,65,22,9.664675951734722,10.55417899877125,70,124.76302723472027,3021.352063167267,49.60965249797151,62.44830829411994,32.88600671974237,69,81,19,2.428974751371898,0,3,97,46,37,47,-0.5350152178690406,13-08-2023 10:47:57,26-06-2023 22:59:58,219.97615535046765,02fcf057-70d3-4792-a3bc-9700ee20b85f,772.2346462705572,154.52356001005057,131.2897446526675
suddenly,66.2521139971553,50.48690400470164,103.83362312385712,9.425271098692333,7.162012608071545,-1.427550168088991,27499.149689005586,39.148508824042175,1.0725680750661688,1.5212345330309307,35,9,54,96,41,45,50,63,89,9,7,16700.655285240646,32.30594828532167,523.942318926913,174.4940977225075,-1.5045154238759741,20212.632547598874,31-05-2023 09:31:12,275.25331082852676,2.7125304133960624,-4.665575644082745,28.46873280988581,35.66419265953772,92.83156900795943,85,55,6.240086328738504,1.6421203176756505,19,45.209120728324734,8.357066378005298,28562.32799021065,27,25,9,61,1,37.004417902549235,35.221556231836246,45,149.59322673513032,23149.864076372643,91.2143494089779,530.6021867386419,60.40403457770482,4,72,81,1.9359446315904596,24,14,16,1,93,64,-3.9051022237557422,11-07-2023 03:30:05,21-06-2023 06:13:10,227.7230817078975,6595d1b6-ff20-4993-bda7-23d4d7d8fdf0,23095.685060979802,1405.722344733771,195.02494864085597
believe,72.68824491467609,39.28464110946611,81.66590899204452,9.425271098692333,7.0019799829784555,-1.4158676413422429,2374.025174381662,27.784414596243124,0.8813284336012698,1.1398669042950957,60,93,69,80,73,94,53,3,71,95,18,4174.5852073814485,19.79872453640295,525.5443744491528,170.42681240399017,-0.8883840665794782,1753.7482831940727,17-04-2023 19:40:44,276.1114961762311,7.292179707482958,-4.665575644082745,16.238410624295767,24.500742851507074,72.04815379652756,34,8,15.967997071586462,1.6478817878939107,10,24.071532987183915,8.357066378005298,2731.2226407935923,95,58,87,42,73,14.190196377040197,14.894969577855449,16,163.12416878400126,5782.121836954667,60.26062498259808,107.4168330437237,39.7323860423494,11,87,9,2.3393329114116366,31,68,50,63,3,76,-1.386405619356208,04-07-2023 03:51:27,06-03-2023 23:39:27,219.9634969740666,e6d1c938-b4f6-4118-9084-8e6dbd79322c,1992.6321031817517,281.98516477553034,151.52988271687127
paper,66.56644865365551,18.38928093508012,40.497297032963985,9.425271098692333,6.941967748568547,-1.4041851145954947,297.56280180054927,6.587193627030246,0.9379920310723511,1.2669894472070407,51,70,2,12,1,46,37,94,92,88,64,379.17827171100015,8.057612783500614,527.3484910282515,179.65841165110834,-0.4940599979097209,228.2163960761839,07-10-2023 13:56:55,277.07792111733966,4.887224212264142,-4.665575644082745,11.45507909465549,3.6777799636524673,33.45038268958269,14,48,10.85948528483949,1.653643258112171,57,15.804531646707058,8.357066378005298,527.1278524566138,70,19,36,36,96,5.267456363229146,6.912506133145326,71,150.25406537802957,519.6852592655347,30.539947271005378,31.098011859853607,20.32694959676646,27,64,73,2.219810458131288,78,48,53,33,38,19,-2.7699150217728534,11-04-2023 09:30:36,01-09-2023 18:16:50,230.4952661397229,1e51528f-673d-48b0-bcb5-aae4b50f82c3,248.57326725641195,78.15151581479748,70.75333171518541
between,76.03255953875214,21.377226282362653,37.04914625033905,9.425271098692333,7.056991197854205,-1.4158676413422429,272.3669910916589,9.618303751081529,1.0088215279112025,1.3263133005659484,57,20,79,52,90,89,1,84,39,47,13,385.6765357260053,8.111062457641292,527.8825095356648,165.7696154743902,-1.1718044909358665,209.70558019733892,23-11-2023 14:59:46,277.3639828999078,4.215627597907822,-4.665575644082745,11.317519233672371,6.655372814799879,30.217557284094756,69,14,9.43290619545536,1.6478817878939107,78,15.566787817307725,8.357066378005298,208.79231161631353,39,2,50,71,77,5.010854689629351,6.682945092905297,94,170.15505860763398,528.695281859595,30.773800958292586,29.646710284581268,20.41528997512268,25,91,48,2.2646313781114187,45,63,79,32,85,92,-3.1483107557671497,26-08-2023 22:19:54,25-03-2023 19:46:37,215.77357438532593,4b77cd0b-f485-46a2-b84d-ddf6a6eef520,227.41084366743075,74.27535406018244,63.98774710351451
interest,65.22150856600706,55.70314757707623,161.4711226074831,9.412254689189634,6.911961631363592,-1.427550168088991,18544.45265692125,44.440107854165596,0.9167431820206956,1.105967559518577,63,24,49,48,0,6,79,66,58,17,62,19253.63154132277,33.94507162563581,528.4453939083436,160.87438403505516,-0.21063957355333263,13633.810777308909,28-03-2023 09:30:44,277.66550748153367,8.584203670339875,-4.665575644082745,26.11770973126523,40.86236323018488,146.86980120429544,13,27,18.712463510211165,1.6421203176756505,62,41.145862553136105,8.348739824587438,23780.1484802537,39,36,78,35,2,32.61886202648001,30.73468135441749,66,147.4265426600509,26689.63619032258,95.41662930477536,423.68054399198024,63.11313951396223,96,44,58,2.1600492314911137,88,74,19,12,85,40,-0.6296141513676146,21-04-2023 00:40:45,16-01-2023 14:05:21,211.39377615056983,86142991-0070-48e5-be13-d8c28650a313,15574.47076494226,1083.0683087537493,308.11495083175663
child,65.23181462031854,91.53823448787487,253.40978730320444,9.425271098692333,6.921963670431911,-1.4158676413422429,12597.157638839957,80.79287944363487,0.6334251946652893,0.9618953442183727,17,96,38,37,40,72,58,70,32,62,57,67718.28647277925,52.40302576221672,536.0515494058238,169.2159412022942,-0.2722527092829823,9264.462065777676,28-04-2023 14:36:06,281.73995503324716,27.32494728999714,-4.665575644082745,23.416534279233073,76.57329037377654,233.06720662886397,37,75,58.520813337787295,1.6478817878939107,11,36.477438266749175,8.357066378005298,41975.05115338324,83,8,38,50,6,27.580138253974944,26.873882041289722,33,147.4482095008017,93887.21925826996,141.42911389737702,315.96232218520686,93.62001683964345,20,75,50,2.6381390446125086,54,67,88,72,98,46,10.36751186784162,13-11-2023 15:53:49,03-10-2023 10:16:18,218.64702582835957,52de0351-0913-4ba0-be62-81eafd791ff7,10579.228586175426,838.9721224697033,488.50695057181036
increase,73.97134867645565,21.377226282362653,41.687558286380536,9.425271098692333,7.222024842481455,-1.4158676413422429,1657.5208466810932,9.618303751081529,1.0867339744339393,1.716155765495913,3,80,16,26,24,83,4,24,27,20,82,915.5129596904576,11.335859464128884,539.9340082840444,182.4941271149092,-1.529160678167834,1227.3480875543678,05-05-2023 20:56:57,283.81970150651273,2.232818545998692,-4.665575644082745,15.269238876460156,6.655372814799879,34.56631614545196,92,77,5.221101264892698,1.6478817878939107,70,22.396519643688602,8.357066378005298,2017.8080022384022,85,65,42,95,82,12.382320949405278,13.079350441411577,14,165.82169045747514,1263.3281222693697,38.70356689994072,87.83517381946649,25.745159469281273,56,64,79,1.8911237116103288,50,54,74,65,69,71,-4.3071476911246815,23-02-2023 05:58:55,07-05-2023 07:47:36,235.723175593348,eb4be504-9a77-47cb-a3ee-d1e8fd8ff26e,1390.8269752845408,223.94474271300535,73.08873226105507
identify,67.4012390528856,19.878189294573453,36.42155395308305,9.412254689189634,7.0669932369225235,-1.4392326948357395,374.5910500821274,8.09761121426936,1.0513192260145134,1.436486171089634,46,7,46,80,98,23,47,99,28,70,15,377.0336108355443,8.03979622545372,544.2783210065141,154.2611643950232,-1.196449745227726,284.80738010461755,08-03-2023 04:14:35,286.14685276470203,3.2562038631130825,-4.665575644082745,12.049087585264413,5.161529621681856,29.629156007363687,62,48,7.39493606776375,1.6363588474573905,1,16.831152728204184,8.348739824587438,372.2114592369469,18,99,9,55,3,6.375509044682806,7.538581697436317,3,152.0090794788439,516.7116277079626,30.426563665047944,37.868933870804625,20.297502803981054,43,20,20,2.130168618171026,16,63,18,55,73,40,-3.656780023321985,09-02-2023 03:25:11,18-05-2023 10:48:11,205.46965599488814,9829c008-ab28-4674-95db-6ee7df67ae53,313.27070594120056,89.38655608851245,62.756354088419585
